rel_id,name
25,Alte Spandauer Poststr.
25,Altenhofer Str.
25,Altensteinstr.
25,Altentreptower Str.
25,Alter Fischerweg
25,Alter Markt
25,Alt-Friedrichsfelde
25,Alt-Gatow
25,Alt-Heiligensee
25,Alt-Hermsdorf
25,Alt-Karow
25,Alt-Kaulsdorf
25,Alt-Kladow
25,Alt-Köpenick
25,Alt-Lankwitz
25,Alt-Lichtenrade
25,Alt-Lietzow
25,Alt-Lübars
25,Alt-Mahlsdorf
25,Alt-Mariendorf
25,Alt-Marienfelde
25,Alt-Moabit
25,Alt-Müggelheim
25,Altonaer Str. (Tiergarten)
25,Alt-Pichelsdorf
25,Alt-Reinickendorf
25,Alt-Rudow
25,Altstädter Ring
25,Alt-Tegel
25,Alt-Tempelhof
25,Alt-Treptow
25,Alt-Wittenau
25,Alvenslebenstr. (Schöneberg)
25,Am Bahndamm (Köpenick)
25,Am Bahnhof Grunewald Vorplatz I
25,Am Bahnhof Wuhlheide
25,Am Borsigturm
25,Am Botanischen Garten (Pankow)
25,Am Bürgerpark
25,Am Dachsbau
25,Am Eichenhain
25,Am Eichenhain (Verlängerung ?)
25,Am Eichgarten
25,Am Falkenberg
25,Am Feldberg
25,Am Fichtenberg
25,Am Fischtal
25,Am Flutgraben
25,Am Freibad (Lübars)
25,Am Friedrichshain
25,Am Goldmannpark
25,Am Großen Wannsee
25,Am Heidefriedhof
25,Am Hirschsprung
25,Am Juliusturm
25,Am Karlsbad
25,Am Kiesteich
25,Am Kleinen Wannsee
25,Am Kupfergraben
25,Am Lustgarten
25,Am Müggelsee
25,Am Niederfeld
25,"Am Nordgraben (Wittenau, Borsigwalde)"
25,Am Nordhafen
25,Am Ortsrand
25,Am Postfenn
25,Am Rosenhag
25,Am Roten Stein
25,Am Rudolfplatz
25,Am Schillertheater
25,Am Schlachtensee
25,Am Seegraben
25,Am Stadtpark (Lichtenberg)
25,Am Steinberg
25,Am Tierpark
25,Am Treptower Park
25,Am Vierrutenberg
25,Am Volkspark
25,Am Walde
25,Am Waldfriedhof
25,Am Weidenbruch
25,Am Weidendamm
25,Am Wiesenrain
25,Amrumer Str.
25,Amtsstr.
25,An den Achterhöfen
25,An den Treptowers
25,An der Kolonnade
25,An der Malche
25,An der Mäckeritzbrücke
25,An der Mühle
25,An der Putlitzbrücke
25,An der Rudower Höhe
25,An der Schillingbrücke
25,An der Spandauer Brücke
25,An der Urania
25,An der Wuhle
25,An der Wuhlheide
25,Andlauer Weg
25,Andreasstr.
25,Angerburger Allee
25,Angerweg
25,Anhalter Str.
25,Anklamer Str.
25,Ankogelweg
25,Anna-Louisa-Karsch-Str.
25,Annenallee
25,Annenstr. (Mitte)
25,Ansbacher Str.
25,Antonienstr.
25,Anzengruberstr.
25,Apollofalterallee
25,Appenzeller Str.
25,Archibaldweg
25,Archivstr.
25,Arcostr.
25,Argentinische Allee
25,Ariadnestr.
25,Armbrustweg
25,Arnikaweg
25,Arnimallee
25,Arnulfstr.
25,Aronsstr.
25,Aroser Allee
25,"Aschaffenburger Str. (Schöneberg, Wilmersdorf)"
25,Ascherslebener Weg
25,Askanierring
25,Askanischer Platz
25,Asternplatz
25,Attilastr.
25,Atzpodienstr.
25,Auerbacher Str.
25,Auerbachtunnel
25,Auerstr.
25,"Augsburger Str. (Charlottenburg, Wilmersdorf)"
25,Augustaplatz
25,Augustastr. (Lichterfelde)
25,Auguste-Viktoria-Allee
25,"Auguste-Viktoria-Str. (Grunewald, Schmargendorf)"
25,August-Froehlich-Str.
25,Auguststr. (Mitte)
25,Außenweg
25,Axel-Springer-Str.
25,Aßmannshauser Str.
25,Bachstr. (Tiergarten)
25,Backbergstr.
25,Badener Ring
25,Badensche Str.
25,Badstr.
25,Baerwaldstr.
25,Bahnhofstr. (Blankenburg)
25,Bahnhofstr. (Blankenfelde)
25,Bahnhofstr. (Hohenschönhausen)
25,Bahnhofstr. (Karow)
25,Bahnhofstr. (Köpenick)
25,Bahnhofstr. (Lichtenrade)
25,Bahnstr.
25,Bahnübergang Grünbergallee
25,Baldersheimer Weg
25,Ballinstr.
25,"Bamberger Str. (Schöneberg, Wilmersdorf)"
25,Barbarossastr.
25,Barfusstr.
25,Barnetstr.
25,Barschelplatz
25,Barstr.
25,Bartningallee
25,Baruther Str.
25,Baseler Str. (Lichterfelde)
25,Bauernweg
25,Baumeisterstr.
25,Baumschulenstr.
25,Bausdorfstr.
25,Bautzener Str.
25,Bayerischer Platz
25,Bayernring
25,Bayreuther Str.
25,Bebelplatz
25,Beckerstr.
25,Beerenstr.
25,Beeskowdamm
25,Beethovenstr. (Lankwitz)
25,Beethovenstr. (Lichtenrade)
25,Behmstr.
25,Behrenstr.
25,Bellermannstr.
25,Bellevueallee
25,Bellevuestr. (Köpenick)
25,Bellevuestr. (Tiergarten)
25,Bellingstr.
25,Belziger Str.
25,Belßstr.
25,Bendastr.
25,Benekendorffstr.
25,Benschallee
25,Bentschener Weg
25,Bergedorfer Str.
25,Bergiusstr.
25,Bergmannstr. (Kreuzberg)
25,Bergstr. (Steglitz)
25,Berkaer Platz
25,Berkaer Str.
25,Berlepschstr.
25,Berliner Allee
25,Berliner Str. (Blankenfelde)
25,Berliner Str. (Buchholz)
25,Berliner Str. (Heinersdorf)
25,Berliner Str. (Hermsdorf)
25,Berliner Str. (Pankow)
25,Berliner Str. (Tegel)
25,Berliner Str. (Wilmersdorf)
25,Berliner Str. (Zehlendorf)
25,Bernauer Str. (Lichtenrade)
25,Bernauer Str. (Tegel)
25,Bernauer Str. (Wedding)
25,Bernburger Str. (Kreuzberg)
25,Bernhard-Beyer-Str.
25,Bernhard-Lichtenberg-Str. (Charlottenburg)
25,Bernkastler Str.
25,Bernstadter Weg
25,Bernstorffstr.
25,Bersarinplatz
25,Besselstr.
25,Bessemerstr.
25,Bethaniendamm
25,Beusselstr.
25,Beuthstr. (Niederschönhausen)
25,Biberpelzstr.
25,Biedenkopfer Str.
25,Bienwaldring
25,Biesdorfer Promenade
25,Biesdorfer Weg
25,Billerbecker Weg
25,Binger Str.
25,Birkbuschstr.
25,Birkenstr. (Tiergarten)
25,Birkholzer Weg
25,Birnbaumer Str.
25,Birnenweg
25,Bischofsgrüner Weg
25,Bismarckallee
25,Bismarckplatz (Spandau)
25,Bismarcksfelder Str.
25,Bismarckstr. (Charlottenburg)
25,Bismarckstr. (Steglitz)
25,Bismarckstr. (Wannsee)
25,Bitterfelder Str.
25,Bitterstr.
25,Blanckertzweg
25,Blankenburger Chaussee
25,Blankenburger Pflasterweg
25,Blankenburger Str. (Heinersdorf)
25,"Blankenburger Str. (Heinersdorf, Buchholz)"
25,Blankenfelder Chaussee (Blankenfelde)
25,Blankenfelder Chaussee (Lübars)
25,Blankenfelder Str. (Buchholz)
25,Blankenfelder Str. (Rosenthal)
25,Blaschkoallee
25,Bleibtreustr.
25,Blissestr.
25,Blockdammweg
25,Blumberger Damm
25,Blücherplatz
25,Blücherstr. (Kreuzberg)
25,Bocksfeldstr.
25,Bodestr.
25,Boelckestr.
25,Bohnsdorfer Weg
25,Bolivarallee
25,Bonner Str.
25,Bootshausweg
25,Boppstr.
25,Borggrevestr.
25,Bornholmer Str.
25,Bornitzstr.
25,Bornstedter Str.
25,Bornstr.
25,Borsigdamm
25,Borsigwalder Weg
25,Borussenstr.
25,Bossestr.
25,Boxberger Str.
25,Boxhagener Str.
25,Boyenstr.
25,Brachvogelstr.
25,Brandenburgische Str. (Wilmersdorf)
25,Braunschweiger Str.
25,Braunschweiger Ufer
25,Brehmestr.
25,Breite Str. (Mitte)
25,Breite Str. (Pankow)
25,Breite Str. (Schmargendorf)
25,Breite Str. (Spandau)
25,Breite Str. (Steglitz)
25,Breitehornweg
25,Breitenbachplatz
25,Breitenbachstr.
25,Breitscheidplatz
25,Breitunger Weg
25,Bremer Str. (Tiergarten)
25,Brentanostr.
25,Briesingstr.
25,Brigittenweg
25,Britzer Allee
25,Britzer Damm
25,Britzer Str. (Mariendorf)
25,Brodauer Str.
25,Bruchwitzstr.
25,Brunnenstr.
25,Bruno-Baum-Str.
25,Bruno-Bürgel-Weg
25,Bruno-Taut-Str.
25,Brunsbütteler Damm
25,Brückenstr. (Mitte)
25,Brückenstr. (Niederschöneweide)
25,Brückenstr. (Steglitz)
25,Brümmerstr.
25,Brünowplatz
25,Buchberger Str.
25,Buchenhainer Str.
25,Bucher Chaussee
25,Bucher Str.
25,Buchholzer Str. (Blankenfelde)
25,Buchholzer Str. (Niederschönhausen)
25,Buckower Chaussee
25,Buckower Damm
25,Budapester Str.
25,Buddestr. (Tegel)
25,Bulgarische Str.
25,Bundesallee
25,Bundesratufer
25,Bunsenstr.
25,Buntzelstr.
25,Burgfrauenstr.
25,Burgstr.
25,Buschallee
25,Buschkrugallee
25,Bäkestr. (Lichterfelde)
25,Bäkestr. (Wannsee)
25,Bänschstr.
25,Bärensteinstr.
25,Böckhstr.
25,Böcklerstr.
25,Böcklinstr.
25,Böhmische Str.
25,Bölschestr.
25,Böttgerstr.
25,Böttnerstr.
25,Bötzowstr.
25,Bülowstr. (Schöneberg)
25,Bürgerstr. (Britz)
25,Bürknerstr.
25,Calvinstr. (Tiergarten)
25,Carl-Herz-Ufer
25,Carmerstr.
25,Carstennstr.
25,Caspar-Theyß-Str.
25,Cauerstr.
25,Cautiusstr.
25,"Cecilienstr. (Biesdorf, Kaulsdorf)"
25,Charles-Corcelle-Ring
25,Charlottenburger Chaussee
25,Charlottenburger Ufer
25,Charlottenstr. (Friedrichsfelde)
25,"Charlottenstr. (Kreuzberg, Mitte)"
25,Charlottenstr. (Spandau)
25,Chausseestr. (Mitte)
25,Chausseestr. (Wannsee)
25,Chemnitzer Str.
25,Chlodwigstr.
25,Choriner Str.
25,Christoph-Ruden-Str.
25,Christstr.
25,Clauertstr.
25,Clayallee
25,Colbestr.
25,Colditzstr.
25,Columbiadamm
25,Conrad-Blenkle-Str.
25,Conradstr. (Borsigwalde)
25,Conradstr. (Wannsee)
25,Cordesstr.
25,Corinthstr.
25,Corneliusstr. (Tiergarten)
25,Corrensplatz
25,Cosmarweg
25,Courbièrestr.
25,Crailsheimer Str.
25,Cranachstr.
25,Crellestr.
25,Cunostr.
25,Curtiusstr.
25,Czeminskistr.
25,Dahlemer Weg
25,Dahlwitzer Landstr.
25,Dahlwitzer Str.
25,Dahmestr. (Bohnsdorf)
25,Dahmeweg
25,Daimlerstr.
25,Damaschkestr.
25,Damerowstr.
25,Dammweg
25,Danckelmannstr.
25,Dankmarsteig
25,Dannenwalder Weg
25,Danziger Str.
25,Dardanellenweg
25,Darwinstr.
25,Darßer Str.
25,Daumstr.
25,Dederingstr.
25,Degnerstr.
25,Delbrückstr. (Friedrichsfelde)
25,Delbrückstr. (Grunewald)
25,Delfter Ufer
25,Demminer Str. (Wedding)
25,Dennewitzplatz
25,Dennewitzstr.
25,Dernburgstr.
25,Detmolder Str.
25,Dianastr.
25,Diedersdorfer Weg
25,Dieffenbachstr.
25,Dieselstr.
25,Diesterwegstr.
25,Dietzgenstr.
25,Dillenburger Str.
25,Dircksenstr.
25,Dirschelweg
25,Distelfinkweg
25,Dittersbacher Weg
25,Doberaner Str. (Hohenschönhausen)
25,Dohnagestell
25,Dolgenseestr.
25,Dominicusstr.
25,Donaustr.
25,Dorfplatz
25,Dorfstr. (Falkenberg)
25,Dorfstr. (Kaulsdorf)
25,Dorfstr. (Malchow)
25,Dorfstr. (Rahnsdorf)
25,Dorfstr. (Spandau)
25,Dorfstr. (Wartenberg)
25,Dornacher Str.
25,Dorotheenstr. (Mitte)
25,Dovestr.
25,Dr.-Jacobsohn-Promenade
25,Dr.-Jakobi-Weg
25,Drakestr. (Lichterfelde)
25,Drakestr. (Tiergarten)
25,Dresdener Str.
25,Drontheimer Str.
25,Droysenstr.
25,Drusenheimer Weg
25,Dubliner Str.
25,Dubrowstr.
25,Dudenstr.
25,Dunckerstr.
25,Durlacher Str. (Wilmersdorf)
25,Dönhoffstr.
25,Dörpfeldstr.
25,Düppelstr. (Steglitz)
25,Dürerplatz
25,Düsseldorfer Str.
25,E.T.A.-Hoffmann-Promenade
25,Ebersstr.
25,Eberswalder Str.
25,Ebertstr.
25,Ebertystr.
25,Edelhofdamm
25,Edelweißstr.
25,Edenkobener Steg
25,Edenkobener Weg
25,Ederstr.
25,Edinburger Str.
25,Edisonstr.
25,Efeuweg
25,Egon-Erwin-Kisch-Str.
25,Ehrenbergstr. (Friedrichshain)
25,Ehrenfelsstr.
25,Ehrenpreisweg
25,Ehrlichstr.
25,Eichborndamm
25,Eichelhäherstr.
25,Eichenstr. (Hessenwinkel)
25,Eichenstr. (Treptow)
25,Eichhornstr. (Tiergarten)
25,Eichhorster Weg
25,Eichkampstr.
25,Einbecker Str.
25,Einemstr.
25,Einsteinufer
25,Einödshoferweg
25,Eisenacher Str. (Mariendorf)
25,"Eisenacher Str. (Marzahn, Hellersdorf)"
25,Eisenacher Str. (Schöneberg)
25,Eisenbahnstr.
25,Eisenhutweg
25,Eisenzahnstr.
25,Eiswerderstr.
25,Eitelstr. (Biesdorf)
25,Elchdamm
25,Eldenaer Str.
25,Elgersburger Str.
25,Elisabethstr. (Biesdorf)
25,Elkartweg
25,Elsa-Brändström-Str.
25,Else-Lasker-Schüler-Str.
25,"Elsenstr. (Mahlsdorf,Kaulsdorf)"
25,"Elsenstr. (Neukölln, Treptow)"
25,Elvirasteig
25,Emmentaler Str.
25,Emser Str. (Neukölln)
25,Emser Str. (Wilmersdorf)
25,Engeldamm
25,Englerallee
25,Entlastungsstr.
25,Enzianstr.
25,Eosanderstr.
25,Eppenbrunner Weg
25,Erbkaveln
25,Erdener Str.
25,Erdmannstr.
25,Eresburgstr.
25,Erich-Weinert-Str.
25,Erkelenzdamm
25,Erkstr.
25,Ernst-Barlach-Str.
25,Ernst-Liesegang-Ufer
25,Ernst-Reuter-Platz
25,"Ernststr. (Tegel, Borsigwalde)"
25,Eschenstr. (Kaulsdorf)
25,Eschersheimer Str.
25,Esplanade
25,Essener Str.
25,Essenplatz
25,Ettaler Str.
25,Exerzierstr.
25,Eythstr.
25,Fabeckstr.
25,Falckensteinstr. (Kreuzberg)
25,Falkenberger Chaussee
25,Falkenberger Str.
25,Falkenhagener Str.
25,Falkenhagener Tor
25,Falkenseer Chaussee
25,Falkenseer Damm
25,Falkenseer Platz
25,Falkentaler Steig
25,"Fasanenstr. (Charlottenburg, Wilmersdorf)"
25,Fasanerieallee
25,Fehlerstr.
25,Fehlingstr.
25,Fehrbelliner Str. (Mitte)
25,Feldstr. (Wedding)
25,Felixstr.
25,Fenchelweg
25,Fennstr. (Wedding)
25,Ferdinand-Friedensburg-Platz
25,Feuerbachstr.
25,Feurigstr.
25,Fichtestr. (Kreuzberg)
25,Filandastr.
25,Finckensteinallee
25,Finkenkruger Weg
25,Finsterwalder Str.
25,Fischerhüttenstr.
25,Fischerhüttenweg
25,Fischerinsel
25,Fischerstr. (Lichtenberg)
25,Flaischlenstr.
25,Flankenschanze
25,Flatowallee
25,Flemingstr.
25,Flensburger Str.
25,Fliegenpilzstr.
25,Floningweg
25,Florastr. (Pankow)
25,Flottwellstr.
25,Flughafenstr.
25,Fontanestr. (Grunewald)
25,Fontanestr. (Neukölln)
25,Fontanestr. (Rosenthal)
25,Forckenbeckstr.
25,Forddamm
25,Forsthausallee
25,Forststr. (Steglitz)
25,Fraenkelufer
25,Frankfurter Allee
25,Franklinstr.
25,Franzensbader Str.
25,Franz-Grothe-Weg
25,Franz-Jacob-Str.
25,Franz-Klühs-Str.
25,Franz-Körner-Str.
25,Franz-Künstler-Str.
25,Franz-Stampfer-Str.
25,Französische Str.
25,Freibergstr.
25,Freiheit (Köpenick)
25,Freiheit (Spandau)
25,Freiherr-vom-Stein-Str. (Schöneberg)
25,Friedelstr.
25,Friedenfelser Str.
25,Friedenhorster Str.
25,Friedenstr. (Friedrichshain)
25,Friedenstr. (Mariendorf)
25,Friederikestr.
25,Friedrich-Ebert-Platz
25,Friedrich-Engels-Str.
25,Friedrich-Karl-Str. (Tempelhof)
25,Friedrich-Krause-Ufer
25,Friedrich-Olbricht-Damm
25,Friedrichrodaer Str.
25,Friedrichsberger Str.
25,Friedrichsbrücke
25,Friedrichshagener Str.
25,Friedrichsruher Str. (Schmargendorf)
25,"Friedrichstr. (Mitte, Kreuzberg)"
25,"Friesenstr. (Kreuzberg, Tempelhof)"
25,Friesenstr. (Niederschönhausen)
25,Frithjofstr.
25,Fritz-Elsas-Str.
25,Fritz-Erler-Allee
25,Fritz-Reuter-Allee
25,Fritz-Schiff-Weg
25,Fritz-Werner-Str.
25,Fritz-Wildung-Str.
25,Frohnauer Brücke
25,Frohnauer Str.
25,Frundsbergstr.
25,Fuggerstr.
25,Fuldastr.
25,Fulhamer Allee
25,Furkastr.
25,Futranplatz
25,Fährweg
25,Föhrer Str.
25,Fürbringerstr.
25,Fürstenberger Str.
25,Fürstenbrunner Weg
25,Fürstendamm
25,Fürstenwalder Allee
25,Fürstenwalder Damm
25,Gabrielenstr.
25,Gallwitzallee
25,Galvanistr.
25,Ganghoferstr. (Neukölln)
25,Gardeschützenweg
25,Garibaldistr.
25,Garnisonkirchplatz
25,Gartenfelder Str.
25,"Gartenstr. (Mitte, Wedding)"
25,Gartenufer
25,Garystr.
25,Gatower Str.
25,Gaußstr. (Charlottenburg)
25,Geflügelsteig
25,Gehrenseestr.
25,Gehsener Str.
25,Geibelstr. (Kreuzberg)
25,Geisbergstr.
25,Geiserichstr.
25,Geißlerpfad
25,Gelieustr.
25,Gendarmenmarkt [Jägerstr.]
25,Gendarmenmarkt [Taubenstr.]
25,General-Barby-Str.
25,General-Pape-Str.
25,Genslerstr.
25,Genter Str.
25,Genthiner Str.
25,George-C.-Marshall-Brücke
25,Georgenstr. (Mitte)
25,Georg-Wilhelm-Str.
25,Geraer Str.
25,Gerichtstr.
25,Gerlinger Str.
25,Germanenstr. (Niederschönhausen)
25,Germaniastr.
25,Gersdorfstr.
25,Gertraudenstr.
25,Gertrud-Kolmar-Str.
25,Gervinusstr.
25,Geschwister-Scholl-Str.
25,Geusenstr.
25,Gierkeplatz
25,Gierkezeile
25,Giersstr.
25,Giesebrechtstr.
25,Giesensdorfer Str.
25,Gipsstr.
25,Giselastr.
25,Gitschiner Str.
25,Glauchauer Str.
25,Gleditschstr.
25,Gleimstr.
25,Gleiwitzer Str.
25,Glienicker Brücke
25,Glienicker Str. (Köpenick)
25,Glienicker Str. (Wannsee)
25,Glienicker Weg
25,Glinkastr.
25,Glockenblumenweg
25,Glockenturmstr.
25,Glogauer Str.
25,Glärnischweg
25,Gneisenaustr.
25,Gneiststr. (Prenzlauer Berg)
25,Godbersenstr.
25,Goebenstr.
25,Goerdelerdamm
25,Goerdelersteg
25,Goerzallee
25,Goethestr. (Charlottenburg)
25,Goethestr. (Lichtenrade)
25,Gollanczstr.
25,Goltzstr. (Lichtenrade)
25,Goltzstr. (Schöneberg)
25,Golßener Str.
25,Gontardstr.
25,Gontermannstr.
25,Gorkistr.
25,Gormannstr.
25,Gosener Damm
25,Gosener Landstr.
25,Goslarer Ufer
25,Gotenstr. (Schöneberg)
25,Gothaer Str. (Hellersdorf)
25,Gotthardstr.
25,Gottlieb-Dunkel-Str.
25,Gotzkowskystr.
25,Goßlerstr. (Friedenau)
25,Grabbeallee
25,Grabensprung
25,Gradestr.
25,Graefestr.
25,Grainauer Str.
25,Granitzstr.
25,Granseer Str.
25,Grazer Damm
25,Greenwichpromenade
25,Gregoroviusweg
25,Greifswalder Str. (Mahlsdorf)
25,Greifswalder Str. (Prenzlauer Berg)
25,Greinerstr.
25,Grellstr.
25,Grenadierstr.
25,Grenzallee (Neukölln)
25,Grenzstr. (Wedding)
25,Griebnitzseepromenade
25,Griechische Allee
25,Grimmstr. (Kreuzberg)
25,Grimmstr. (Lichtenrade)
25,Grolmanstr.
25,Grottkauer Str.
25,Großbeerenstr. (Kreuzberg)
25,"Großbeerenstr. (Mariendorf, Marienfelde)"
25,Groß-Berliner Damm
25,Große Hamburger Str.
25,Große Leege Str.
25,Große Seestr.
25,Große Sternallee
25,Großer Stern
25,Großer Weg
25,Groß-Glienicker Weg
25,Großgörschenstr.
25,Groß-Ziethener Chaussee
25,Groß-Ziethener Str.
25,Grumbkowstr.
25,Grunerstr.
25,Grunewaldstr. (Schöneberg)
25,Grunewaldstr. (Spandau)
25,Grunewaldstr. (Steglitz)
25,Gryphiusstr.
25,Grünauer Str. (Altglienicke)
25,Grünauer Str. (Köpenick)
25,Grünauer Str. (Niederschöneweide)
25,Grünbergallee
25,Grünberger Str.
25,Gründerstr. (Bohnsdorf)
25,Grüne Trift (Köpenick)
25,"Grüner Weg (Britz, Buckow)"
25,Grünstadter Weg
25,Grüntaler Str.
25,Grüntenstr.
25,Gubener Str.
25,Gubitzstr.
25,Guerickestr.
25,Gustav-Adolf-Str.
25,Gustav-Meyer-Allee
25,Gutenbergstr. (Kaulsdorf)
25,Gutschmidtstr.
25,Gutsmuthsstr.
25,Gärtnerstr. (Friedrichshain)
25,Gärtnerstr. (Hohenschönhausen)
25,Gärtnerstr. (Lichterfelde)
25,"Görlitzer Park, z. Glogauer u. Falckensteinstr."
25,Görlitzer Str.
25,Görlitzer Ufer
25,Götelstr.
25,Gößweinsteiner Gang
25,Gülzower Str.
25,Güntzelstr.
25,Gürtelstr. (Friedrichshain)
25,"Gürtelstr. (Weißensee, Prenzlauer Berg)"
25,Haarlemer Str.
25,Haasestr.
25,Habelschwerdter Allee
25,Habichtstr. (Konradshöhe)
25,Hadlichstr.
25,Hadubrandstr.
25,Hadubrandweg
25,Haewererweg
25,Hafenplatz
25,Hagelberger Str.
25,Hagenstr. (Grunewald)
25,Hainbuchenstr.
25,Halemweg
25,Halenseestr.
25,Halker Zeile
25,Hallesche Str.
25,Hallesches Tor
25,Hallesches Ufer
25,Halligweg
25,Halskestr.
25,Hampsteadstr.
25,Hanauer Str.
25,Handjerystr. (Adlershof)
25,Handjerystr. (Friedenau)
25,Hannoversche Str.
25,"Hansastr. (Weißensee, Hohenschönhausen)"
25,Hansaufer
25,Hans-Rosenthal-Platz
25,Hanstedter Weg
25,Harbigstr.
25,Hardenbergplatz
25,Hardenbergstr.
25,Harzer Str.
25,Haselhorster Damm
25,Haselsteig
25,"Hasenheide (Kreuzberg, Neukölln)"
25,Hasselwerder Str.
25,Hauptstr. (Blankenfelde)
25,Hauptstr. (Buchholz)
25,Hauptstr. (Hohenschönhausen)
25,Hauptstr. (Lichtenberg)
25,Hauptstr. (Rosenthal)
25,Hauptstr. (Schöneberg)
25,Hauptweg (Pankow)
25,Havelchaussee
25,Haveleck
25,Havemannstr.
25,"Haydnstr. (Lichterfelde, Steglitz)"
25,Haynauer Str.
25,Heckerdamm
25,Heckmannufer
25,Hedwigstr. (Friedenau)
25,Heerstr. (Kaulsdorf)
25,"Heerstr. (Spandau, Charlottenburg)"
25,Heesestr. (Biesdorf)
25,Heesestr. (Steglitz)
25,Hegemeisterweg
25,Heidekampweg
25,Heidelberger Platz
25,Heidelberger Str.
25,Heidestr. (Tiergarten)
25,Heilbronner Str. (Wilmersdorf)
25,Heiligendammer Str.
25,Heiligenseestr.
25,Heilmannring
25,Heimstr.
25,Heinersdorfer Str. (Blankenburg)
25,Heinersdorfer Str. (Lichterfelde)
25,Heinersdorfer Str. (Weißensee)
25,Heinrich-Grüber-Str.
25,Heinrich-Heine-Platz
25,Heinrich-Heine-Str.
25,Heinrich-Mann-Platz
25,Heinrich-Mann-Str.
25,Heinrich-Roller-Str.
25,Heinrich-von-Gagern-Str.
25,Heinsestr.
25,Heinz-Galinski-Str.
25,Helgolandstr.
25,Helgoländer Ufer
25,Hellersdorfer Str.
25,Hellersdorfer Weg
25,Helmerdingstr.
25,Helmholtzstr. (Charlottenburg)
25,Helmstr.
25,Hennigsdorfer Str.
25,Henriette-Herz-Platz
25,Herbartstr.
25,Herbertstr. (Schöneberg)
25,Herbert-von-Karajan-Str.
25,Hermann-Blankenstein-Str.
25,Hermann-Hesse-Str.
25,Hermannplatz
25,Hermannstr. (Neukölln)
25,Hermsdorfer Damm
25,Hermsdorfer Str. (Wittenau)
25,Herrfurthplatz
25,Herrfurthstr. (Neukölln)
25,Hertabrücke
25,Hertastr. (Neukölln)
25,Hertelstr.
25,Herthaplatz
25,Herthastr. (Grunewald)
25,Hertzallee
25,Hertzbergstr.
25,Hertzstr.
25,Herzbergstr.
25,Hessische Str.
25,Hilbertstr.
25,Hildburghauser Str.
25,Hildebrandstr.
25,Hildegard-Jadamowitz-Str.
25,Hildegardstr.
25,Hindenburgdamm
25,Hinter dem Gießhaus
25,Hinter dem Kurpark
25,Hinter der Katholischen Kirche
25,Hinter der Mühle
25,Hirschberger Str.
25,Hirschgartenstr.
25,Hirzerweg
25,Hobrechtsfelder Chaussee
25,Hochbaumstr.
25,Hochkönigweg
25,Hochspannungsweg
25,Hochstr. (Wedding)
25,Hoeppnerstr.
25,Hoffmannstr. (Treptow)
25,Hofjägerallee (Tiergarten)
25,Hofzeichendamm
25,Hohefeldstr.
25,Hohenfriedbergstr.
25,Hohenschönhauser Str. (Hohenschönhausen)
25,Hohenschönhauser Str. (Lichtenberg)
25,Hohenschönhauser Weg (Malchow)
25,Hohenstaufenstr.
25,Hohenzollerndamm
25,Hohenzollernring
25,Holländerstr.
25,Holteistr.
25,Holtzendorffstr.
25,Holzhauser Str.
25,Holzmarktstr.
25,Homeyerstr.
25,Hoppendorfer Str.
25,Hoppestr.
25,Horber Str.
25,Hornstr.
25,Horstwalder Str.
25,Hosemannstr. (Prenzlauer Berg)
25,Hubertusallee
25,Hufelandstr.
25,Hugo-Cassirer-Str.
25,Hultschiner Damm
25,Humboldtstr. (Reinickendorf)
25,Hundekehlestr.
25,Hundsfelder Str.
25,Hundsteinweg
25,Hussitenstr.
25,Huttenstr. (Tiergarten)
25,Hämmerlingstr.
25,Hänselstr.
25,Hödurstr.
25,Hönower Str. (Karlshorst)
25,Hönower Str. (Kaulsdorf)
25,Hönower Weg
25,Hügelschanze
25,Hüttenweg
25,Iburger Ufer
25,Ida-Wolff-Platz
25,Ihnestr.
25,Ilsestr. (Neukölln)
25,Im Bauernbusch
25,Im Dol
25,Im Domstift
25,Im Gehege
25,Im Haselwinkel
25,Im Jagen (Grunewald)
25,Im Saatwinkel
25,Imbrosweg
25,Imchenallee
25,Immanuelkirchstr.
25,In den Ministergärten
25,Indira-Gandhi-Str.
25,Ingolstädter Str.
25,Innsbrucker Str.
25,Innstr.
25,Innungsstr.
25,Inselstr. (Mitte)
25,Inselstr. (Nikolassee)
25,Interessentenweg
25,Invalidensiedlung
25,Invalidenstr.
25,Irenenstr.
25,Jacobsenweg
25,Jaczostr.
25,Jafféstr.
25,Jahnstr. (Britz)
25,Jahnstr. (Kreuzberg)
25,Jakob-Kaiser-Platz
25,Jastrower Weg
25,Jenaer Str. (Hellersdorf)
25,Jerusalemer Str.
25,Jesse-Owens-Allee
25,Joachim-Friedrich-Str.
25,Joachimstaler Str.
25,Joachimstr. (Mitte)
25,Johann-Georg-Str.
25,Johannisberger Str.
25,Johannisstr.
25,Johannisthaler Chaussee
25,Johanniterstr.
25,John-Foster-Dulles-Allee
25,John-Schehr-Str.
25,Josef-Nawrocki-Str.
25,Josef-Orlopp-Str.
25,Joseph-Haydn-Str.
25,Judith-Auer-Str.
25,Jungfernheideweg
25,Jungfernsteig
25,Jungstr.
25,Jupiterstr. (Neukölln)
25,Jägerstr. (Mitte)
25,Jörsstr.
25,Jülicher Str.
25,Jüterboger Str.
25,Kadiner Str.
25,Kaiserdamm
25,Kaiser-Friedrich-Str.
25,Kaiserin-Augusta-Allee
25,Kaiserin-Augusta-Str.
25,Kaiserkorso
